Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
1472,632261433,temporary (3/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261434,temporary (4/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261435,temporary (5/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261436,temporary (6/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261437,temporary (7/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261438,temporary (8/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261439,temporary (9/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261440,temporary (10/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261441,temporary (11/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261442,temporary (12/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261443,temporary (13/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261444,temporary (14/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261445,temporary (15/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261446,temporary (16/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261447,temporary (17/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261448,temporary (18/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261449,temporary (19/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261450,temporary (20/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261451,temporary (21/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261452,temporary (22/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261453,temporary (23/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261454,temporary (24/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261455,temporary (25/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261456,temporary (26/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261457,temporary (27/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261458,temporary (28/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261459,temporary (29/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632261460,temporary (30/30),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Trevor Ariza G Derrick Rose UTIL Jimmy Butler,,,
1472,632336641,Ishyish (2/2),0,273,PG Eric Bledsoe SG Jimmy Butler SF Kevin Durant PF Serge Ibaka C Bismack Biyombo F Richard Jefferson G Derrick Rose UTIL Trey Burke,,,
1472,632453342,patmygilkey,0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Jimmy Butler G Derrick Rose UTIL Trevor Ariza,,,
1472,632605057,tmav55 (1/6),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Jimmy Butler G Derrick Rose UTIL Trevor Ariza,,,
1472,632605089,tmav55 (2/6),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Jimmy Butler G Derrick Rose UTIL Trevor Ariza,,,
1472,632605154,tmav55 (3/6),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Jimmy Butler G Derrick Rose UTIL Trevor Ariza,,,
1472,632613662,tmav55 (4/6),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Jimmy Butler G Derrick Rose UTIL Trevor Ariza,,,
1472,632613709,tmav55 (5/6),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Jimmy Butler G Derrick Rose UTIL Trevor Ariza,,,
1472,632613791,tmav55 (6/6),0,273,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Jimmy Butler G Derrick Rose UTIL Trevor Ariza,,,
1510,632182826,RexGrossman (6/30),0,272.75,PG Emmanuel Mudiay SG Austin Rivers SF Jimmy Butler PF Draymond Green C Brook Lopez F Kevin Love G Michael Carter-Williams UTIL Enes Kanter,,,
1510,632247723,curry_burrito,0,272.75,PG Michael Carter-Williams SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Kevin Love F Carmelo Anthony G Jordan McRae UTIL Doug McDermott,,,
1510,632467209,EskimoBrah (1/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467234,EskimoBrah (2/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467242,EskimoBrah (3/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467247,EskimoBrah (4/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467259,EskimoBrah (5/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467262,EskimoBrah (6/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467269,EskimoBrah (7/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467280,EskimoBrah (8/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467300,EskimoBrah (9/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467316,EskimoBrah (10/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467340,EskimoBrah (11/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467351,EskimoBrah (12/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467355,EskimoBrah (13/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632467373,EskimoBrah (14/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632473170,NILKNARF (22/30),0,272.75,PG Giannis Antetokounmpo SG Jimmy Butler SF LeBron James PF Frank Kaminsky C Enes Kanter F Doug McDermott G Michael Carter-Williams UTIL Nikola Mirotic,,,
1510,632475531,EskimoBrah (15/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475537,EskimoBrah (16/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475540,EskimoBrah (17/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475548,EskimoBrah (18/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475568,EskimoBrah (19/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475589,EskimoBrah (20/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475603,EskimoBrah (21/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475612,EskimoBrah (22/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475617,EskimoBrah (23/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475620,EskimoBrah (24/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475627,EskimoBrah (25/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475629,EskimoBrah (26/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475690,EskimoBrah (27/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475695,EskimoBrah (28/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475706,EskimoBrah (29/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632475712,EskimoBrah (30/30),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Doug McDermott G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632484783,godnref (1/6),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Kevin Love F LeBron James G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632484862,godnref (2/6),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Kevin Love F LeBron James G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632485124,godnref (3/6),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Kevin Love F LeBron James G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632492944,godnref (4/6),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Kevin Love F LeBron James G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632493072,godnref (5/6),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Kevin Love F LeBron James G Jimmy Butler UTIL Carmelo Anthony,,,
1510,632493321,godnref (6/6),0,272.75,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Kevin Love F LeBron James G Jimmy Butler UTIL Carmelo Anthony,,,
1549,632473167,NILKNARF (19/30),0,272.5,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Greg Monroe F Kevin Durant G James Harden UTIL Jimmy Butler,,,
1549,632640799,fallfromgrace (3/30),0,272.5,PG Austin Rivers SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
1549,632640805,fallfromgrace (9/30),0,272.5,PG Austin Rivers SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
1549,632640811,fallfromgrace (15/30),0,272.5,PG Austin Rivers SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
1549,632640817,fallfromgrace (21/30),0,272.5,PG Austin Rivers SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
1549,632640842,fallfromgrace (27/30),0,272.5,PG Austin Rivers SG Jimmy Butler SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Derrick Rose UTIL Kevin Love,,,
1549,632741463,zanelane (20/30),0,272.5,PG Giannis Antetokounmpo SG Jamal Crawford SF LeBron James PF Frank Kaminsky C Greg Monroe F Montrezl Harrell G Austin Rivers UTIL Nikola Vucevic,,,
1556,632640801,fallfromgrace (5/30),0,272.25,PG Derrick Rose SG Rodney Hood SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Jimmy Butler UTIL Kevin Love,,,
1556,632640807,fallfromgrace (11/30),0,272.25,PG Derrick Rose SG Rodney Hood SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Jimmy Butler UTIL Kevin Love,,,
1556,632640813,fallfromgrace (17/30),0,272.25,PG Derrick Rose SG Rodney Hood SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Jimmy Butler UTIL Kevin Love,,,
1556,632640819,fallfromgrace (23/30),0,272.25,PG Derrick Rose SG Rodney Hood SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Jimmy Butler UTIL Kevin Love,,,
1556,632640844,fallfromgrace (29/30),0,272.25,PG Derrick Rose SG Rodney Hood SF Carmelo Anthony PF Frank Kaminsky C Brook Lopez F Nikola Mirotic G Jimmy Butler UTIL Kevin Love,,,
1556,632680700,MichaelRodgers (2/3),0,272.25,PG Emmanuel Mudiay SG Victor Oladipo SF Kevin Durant PF Frank Kaminsky C Greg Monroe F Draymond Green G Jimmy Butler UTIL Enes Kanter,,,
1556,632698598,themasterson (1/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698599,themasterson (2/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698600,themasterson (3/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698601,themasterson (4/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698602,themasterson (5/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698603,themasterson (6/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698604,themasterson (7/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698605,themasterson (8/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698606,themasterson (9/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698607,themasterson (10/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698608,themasterson (11/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698609,themasterson (12/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698610,themasterson (13/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698611,themasterson (14/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698612,themasterson (15/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698613,themasterson (16/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698614,themasterson (17/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698615,themasterson (18/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698616,themasterson (19/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698617,themasterson (20/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698618,themasterson (21/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698619,themasterson (22/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698620,themasterson (23/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698621,themasterson (24/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698622,themasterson (25/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698623,themasterson (26/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
1556,632698624,themasterson (27/30),0,272.25,PG Malcolm Brogdon SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Jimmy Butler G James Harden UTIL Doug McDermott,,,
